Position_race,Abbreviation,DriverNumber_race,TeamName_race,GridPosition,Status,IsFinished,RetirementCategory,IsWetRace,Year,Round,Circuit_race,Position_quali,DriverNumber_quali,TeamName_quali,BestLap_Sec,IsWetQuali,Circuit_quali
6.0,ALO,14,Aston Martin,7.0,Finished,1,Finished,0,2024,17,Baku,8.0,14,Aston Martin,102.369,0,Baku
7.0,ALB,23,Williams,9.0,Finished,1,Finished,0,2024,17,Baku,10.0,23,Williams,102.84,0,Baku
8.0,COL,43,Williams,8.0,Finished,1,Finished,0,2024,17,Baku,9.0,43,Williams,102.473,0,Baku
9.0,HAM,44,Mercedes,19.0,Finished,1,Finished,0,2024,17,Baku,7.0,44,Mercedes,102.289,0,Baku
10.0,BEA,50,Haas F1 Team,10.0,Finished,1,Finished,0,2024,17,Baku,11.0,50,Haas F1 Team,102.968,0,Baku
11.0,HUL,27,Haas F1 Team,12.0,Finished,1,Finished,0,2024,17,Baku,13.0,27,Haas F1 Team,103.101,0,Baku
12.0,GAS,10,Alpine,18.0,Finished,1,Finished,0,2024,17,Baku,15.0,10,Alpine,103.088,0,Baku
13.0,RIC,3,RB,14.0,Finished,1,Finished,0,2024,17,Baku,15.0,3,RB,103.547,0,Baku
14.0,ZHO,24,Kick Sauber,17.0,Finished,1,Finished,0,2024,17,Baku,18.0,24,Kick Sauber,104.246,0,Baku
15.0,OCO,31,Alpine,20.0,Lapped,0,Other,0,2024,17,Baku,19.0,31,Alpine,104.504,0,Baku
16.0,BOT,77,Kick Sauber,16.0,Lapped,0,Other,0,2024,17,Baku,17.0,77,Kick Sauber,103.618,0,Baku
17.0,PER,11,Red Bull Racing,4.0,Finished,1,Finished,0,2024,17,Baku,4.0,11,Red Bull Racing,101.813,0,Baku
18.0,SAI,55,Ferrari,3.0,Finished,1,Finished,0,2024,17,Baku,3.0,55,Ferrari,101.805,0,Baku
19.0,STR,18,Aston Martin,13.0,Finished,1,Finished,0,2024,17,Baku,14.0,18,Aston Martin,103.37,0,Baku
20.0,TSU,22,RB,11.0,Retired,0,Other,0,2024,17,Baku,12.0,22,RB,103.035,0,Baku
1.0,NOR,4,McLaren,1.0,Finished,1,Finished,0,2024,18,Marina Bay,1.0,4,McLaren,89.525,0,Marina Bay
2.0,VER,1,Red Bull Racing,2.0,Finished,1,Finished,0,2024,18,Marina Bay,2.0,1,Red Bull Racing,89.68,0,Marina Bay
3.0,PIA,81,McLaren,5.0,Finished,1,Finished,0,2024,18,Marina Bay,5.0,81,McLaren,89.64,0,Marina Bay
4.0,RUS,63,Mercedes,4.0,Finished,1,Finished,0,2024,18,Marina Bay,4.0,63,Mercedes,89.867,0,Marina Bay
5.0,LEC,16,Ferrari,9.0,Finished,1,Finished,0,2024,18,Marina Bay,9.0,16,Ferrari,89.747,0,Marina Bay
6.0,HAM,44,Mercedes,3.0,Finished,1,Finished,0,2024,18,Marina Bay,3.0,44,Mercedes,89.841,0,Marina Bay
7.0,SAI,55,Ferrari,10.0,Finished,1,Finished,0,2024,18,Marina Bay,10.0,55,Ferrari,90.108,0,Marina Bay
8.0,ALO,14,Aston Martin,7.0,Lapped,0,Other,0,2024,18,Marina Bay,7.0,14,Aston Martin,90.214,0,Marina Bay
9.0,HUL,27,Haas F1 Team,6.0,Lapped,0,Other,0,2024,18,Marina Bay,6.0,27,Haas F1 Team,90.115,0,Marina Bay
10.0,PER,11,Red Bull Racing,13.0,Lapped,0,Other,0,2024,18,Marina Bay,13.0,11,Red Bull Racing,90.579,0,Marina Bay
11.0,COL,43,Williams,12.0,Lapped,0,Other,0,2024,18,Marina Bay,12.0,43,Williams,90.481,0,Marina Bay
12.0,TSU,22,RB,8.0,Lapped,0,Other,0,2024,18,Marina Bay,8.0,22,RB,90.289,0,Marina Bay
13.0,OCO,31,Alpine,15.0,Lapped,0,Other,0,2024,18,Marina Bay,15.0,31,Alpine,90.769,0,Marina Bay
14.0,STR,18,Aston Martin,17.0,Lapped,0,Other,0,2024,18,Marina Bay,17.0,18,Aston Martin,91.094,0,Marina Bay
15.0,ZHO,24,Kick Sauber,20.0,Lapped,0,Other,0,2024,18,Marina Bay,20.0,24,Kick Sauber,92.054,0,Marina Bay
16.0,BOT,77,Kick Sauber,19.0,Lapped,0,Other,0,2024,18,Marina Bay,19.0,77,Kick Sauber,91.572,0,Marina Bay
17.0,GAS,10,Alpine,18.0,Lapped,0,Other,0,2024,18,Marina Bay,18.0,10,Alpine,91.312,0,Marina Bay
18.0,RIC,3,RB,16.0,Lapped,0,Other,0,2024,18,Marina Bay,16.0,3,RB,91.085,0,Marina Bay
19.0,MAG,20,Haas F1 Team,14.0,Finished,1,Finished,0,2024,18,Marina Bay,14.0,20,Haas F1 Team,90.653,0,Marina Bay
20.0,ALB,23,Williams,11.0,Retired,0,Other,0,2024,18,Marina Bay,11.0,23,Williams,90.474,0,Marina Bay
1.0,LEC,16,Ferrari,4.0,Finished,1,Finished,0,2024,19,Austin,4.0,16,Ferrari,92.74,0,Austin
2.0,SAI,55,Ferrari,3.0,Finished,1,Finished,0,2024,19,Austin,3.0,55,Ferrari,92.652,0,Austin
3.0,VER,1,Red Bull Racing,2.0,Finished,1,Finished,0,2024,19,Austin,2.0,1,Red Bull Racing,92.361,0,Austin
4.0,NOR,4,McLaren,1.0,Finished,1,Finished,0,2024,19,Austin,1.0,4,McLaren,92.33,0,Austin
5.0,PIA,81,McLaren,5.0,Finished,1,Finished,0,2024,19,Austin,5.0,81,McLaren,92.95,0,Austin
6.0,RUS,63,Mercedes,20.0,Finished,1,Finished,0,2024,19,Austin,6.0,63,Mercedes,92.974,0,Austin
7.0,PER,11,Red Bull Racing,9.0,Finished,1,Finished,0,2024,19,Austin,10.0,11,Red Bull Racing,93.02,0,Austin
8.0,HUL,27,Haas F1 Team,11.0,Finished,1,Finished,0,2024,19,Austin,12.0,27,Haas F1 Team,93.544,0,Austin
9.0,LAW,30,RB,19.0,Finished,1,Finished,0,2024,19,Austin,15.0,30,RB,93.339,0,Austin
10.0,COL,43,Williams,15.0,Finished,1,Finished,0,2024,19,Austin,17.0,43,Williams,94.062,0,Austin
11.0,MAG,20,Haas F1 Team,8.0,Finished,1,Finished,0,2024,19,Austin,9.0,20,Haas F1 Team,93.474,0,Austin
12.0,GAS,10,Alpine,6.0,Finished,1,Finished,0,2024,19,Austin,7.0,10,Alpine,93.018,0,Austin
13.0,ALO,14,Aston Martin,7.0,Lapped,0,Other,0,2024,19,Austin,8.0,14,Aston Martin,93.309,0,Austin
14.0,TSU,22,RB,10.0,Lapped,0,Other,0,2024,19,Austin,11.0,22,RB,93.506,0,Austin
15.0,STR,18,Aston Martin,13.0,Lapped,0,Other,0,2024,19,Austin,14.0,18,Aston Martin,93.759,0,Austin
16.0,ALB,23,Williams,14.0,Lapped,0,Other,0,2024,19,Austin,16.0,23,Williams,94.051,0,Austin
17.0,BOT,77,Kick Sauber,16.0,Lapped,0,Other,0,2024,19,Austin,18.0,77,Kick Sauber,94.152,0,Austin
18.0,OCO,31,Alpine,12.0,Lapped,0,Other,0,2024,19,Austin,13.0,31,Alpine,93.597,0,Austin
19.0,ZHO,24,Kick Sauber,18.0,Lapped,0,Other,0,2024,19,Austin,20.0,24,Kick Sauber,94.228,0,Austin
20.0,HAM,44,Mercedes,17.0,Retired,0,Other,0,2024,19,Austin,19.0,44,Mercedes,94.154,0,Austin
1.0,SAI,55,Ferrari,1.0,Finished,1,Finished,0,2024,20,Mexico City,1.0,55,Ferrari,75.946,0,Mexico City
2.0,NOR,4,McLaren,3.0,Finished,1,Finished,0,2024,20,Mexico City,3.0,4,McLaren,76.26,0,Mexico City
3.0,LEC,16,Ferrari,4.0,Finished,1,Finished,0,2024,20,Mexico City,4.0,16,Ferrari,76.265,0,Mexico City
4.0,HAM,44,Mercedes,6.0,Finished,1,Finished,0,2024,20,Mexico City,6.0,44,Mercedes,76.651,0,Mexico City
5.0,RUS,63,Mercedes,5.0,Finished,1,Finished,0,2024,20,Mexico City,5.0,63,Mercedes,76.356,0,Mexico City
6.0,VER,1,Red Bull Racing,2.0,Finished,1,Finished,0,2024,20,Mexico City,2.0,1,Red Bull Racing,76.171,0,Mexico City
7.0,MAG,20,Haas F1 Team,7.0,Finished,1,Finished,0,2024,20,Mexico City,7.0,20,Haas F1 Team,76.886,0,Mexico City
8.0,PIA,81,McLaren,17.0,Finished,1,Finished,0,2024,20,Mexico City,17.0,81,McLaren,77.597,0,Mexico City
9.0,HUL,27,Haas F1 Team,10.0,Lapped,0,Other,0,2024,20,Mexico City,10.0,27,Haas F1 Team,76.995,0,Mexico City
10.0,GAS,10,Alpine,8.0,Lapped,0,Other,0,2024,20,Mexico City,8.0,10,Alpine,76.892,0,Mexico City
11.0,STR,18,Aston Martin,14.0,Lapped,0,Other,0,2024,20,Mexico City,14.0,18,Aston Martin,77.294,0,Mexico City
12.0,COL,43,Williams,16.0,Lapped,0,Other,0,2024,20,Mexico City,16.0,43,Williams,77.558,0,Mexico City
13.0,OCO,31,Alpine,0.0,Lapped,0,Other,0,2024,20,Mexico City,19.0,31,Alpine,77.617,0,Mexico City
14.0,BOT,77,Kick Sauber,15.0,Lapped,0,Other,0,2024,20,Mexico City,15.0,77,Kick Sauber,77.393,0,Mexico City
15.0,ZHO,24,Kick Sauber,19.0,Lapped,0,Other,0,2024,20,Mexico City,20.0,24,Kick Sauber,78.072,0,Mexico City
16.0,LAW,30,RB,12.0,Lapped,0,Other,0,2024,20,Mexico City,12.0,30,RB,77.162,0,Mexico City
17.0,PER,11,Red Bull Racing,18.0,Lapped,0,Other,0,2024,20,Mexico City,18.0,11,Red Bull Racing,77.611,0,Mexico City
18.0,ALO,14,Aston Martin,13.0,Retired,0,Other,0,2024,20,Mexico City,13.0,14,Aston Martin,77.168,0,Mexico City
19.0,ALB,23,Williams,9.0,Retired,0,Other,0,2024,20,Mexico City,9.0,23,Williams,76.988,0,Mexico City
20.0,TSU,22,RB,11.0,Retired,0,Other,0,2024,20,Mexico City,11.0,22,RB,77.129,0,Mexico City
1.0,VER,1,Red Bull Racing,17.0,Finished,1,Finished,1,2024,21,São Paulo,12.0,1,Red Bull Racing,87.771,1,São Paulo
2.0,OCO,31,Alpine,4.0,Finished,1,Finished,1,2024,21,São Paulo,4.0,31,Alpine,84.475,1,São Paulo
3.0,GAS,10,Alpine,13.0,Finished,1,Finished,1,2024,21,São Paulo,15.0,10,Alpine,89.42,1,São Paulo
4.0,RUS,63,Mercedes,2.0,Finished,1,Finished,1,2024,21,São Paulo,2.0,63,Mercedes,83.578,1,São Paulo
5.0,LEC,16,Ferrari,6.0,Finished,1,Finished,1,2024,21,São Paulo,6.0,16,Ferrari,84.525,1,São Paulo
6.0,NOR,4,McLaren,1.0,Finished,1,Finished,1,2024,21,São Paulo,1.0,4,McLaren,83.405,1,São Paulo
7.0,TSU,22,RB,3.0,Finished,1,Finished,1,2024,21,São Paulo,3.0,22,RB,84.111,1,São Paulo
8.0,PIA,81,McLaren,8.0,Finished,1,Finished,1,2024,21,São Paulo,8.0,81,McLaren,84.686,1,São Paulo
9.0,LAW,30,RB,5.0,Finished,1,Finished,1,2024,21,São Paulo,5.0,30,RB,84.484,1,São Paulo
10.0,HAM,44,Mercedes,14.0,Finished,1,Finished,1,2024,21,São Paulo,16.0,44,Mercedes,91.15,1,São Paulo
11.0,PER,11,Red Bull Racing,12.0,Finished,1,Finished,1,2024,21,São Paulo,13.0,11,Red Bull Racing,88.158,1,São Paulo
12.0,BEA,50,Haas F1 Team,15.0,Finished,1,Finished,1,2024,21,São Paulo,17.0,50,Haas F1 Team,91.229,1,São Paulo
13.0,BOT,77,Kick Sauber,11.0,Finished,1,Finished,1,2024,21,São Paulo,11.0,77,Kick Sauber,86.472,1,São Paulo
14.0,ALO,14,Aston Martin,9.0,Finished,1,Finished,1,2024,21,São Paulo,9.0,14,Aston Martin,85.035,1,São Paulo
15.0,ZHO,24,Kick Sauber,19.0,Finished,1,Finished,1,2024,21,São Paulo,20.0,24,Kick Sauber,92.263,1,São Paulo
16.0,SAI,55,Ferrari,20.0,Retired,0,Other,1,2024,21,São Paulo,14.0,55,Ferrari,89.406,1,São Paulo
17.0,COL,43,Williams,16.0,Retired,0,Other,1,2024,21,São Paulo,18.0,43,Williams,91.27,1,São Paulo
18.0,ALB,23,Williams,7.0,Did not start,0,Other,1,2024,21,São Paulo,7.0,23,Williams,84.657,1,São Paulo
19.0,STR,18,Aston Martin,10.0,Did not start,0,Other,1,2024,21,São Paulo,10.0,18,Aston Martin,86.334,1,São Paulo
20.0,HUL,27,Haas F1 Team,18.0,Disqualified,0,Other,1,2024,21,São Paulo,19.0,27,Haas F1 Team,91.623,1,São Paulo
1.0,RUS,63,Mercedes,1.0,Finished,1,Finished,0,2024,22,Las Vegas,1.0,63,Mercedes,92.312,0,Las Vegas
2.0,HAM,44,Mercedes,10.0,Finished,1,Finished,0,2024,22,Las Vegas,10.0,44,Mercedes,92.567,0,Las Vegas
3.0,SAI,55,Ferrari,2.0,Finished,1,Finished,0,2024,22,Las Vegas,2.0,55,Ferrari,92.41,0,Las Vegas
4.0,LEC,16,Ferrari,4.0,Finished,1,Finished,0,2024,22,Las Vegas,4.0,16,Ferrari,92.783,0,Las Vegas
5.0,VER,1,Red Bull Racing,5.0,Finished,1,Finished,0,2024,22,Las Vegas,5.0,1,Red Bull Racing,92.797,0,Las Vegas
6.0,NOR,4,McLaren,6.0,Finished,1,Finished,0,2024,22,Las Vegas,6.0,4,McLaren,93.008,0,Las Vegas
7.0,PIA,81,McLaren,8.0,Finished,1,Finished,0,2024,22,Las Vegas,8.0,81,McLaren,93.024,0,Las Vegas
8.0,HUL,27,Haas F1 Team,9.0,Finished,1,Finished,0,2024,22,Las Vegas,9.0,27,Haas F1 Team,93.062,0,Las Vegas
9.0,TSU,22,RB,7.0,Finished,1,Finished,0,2024,22,Las Vegas,7.0,22,RB,93.029,0,Las Vegas
10.0,PER,11,Red Bull Racing,15.0,Finished,1,Finished,0,2024,22,Las Vegas,16.0,11,Red Bull Racing,94.155,0,Las Vegas
11.0,ALO,14,Aston Martin,16.0,Finished,1,Finished,0,2024,22,Las Vegas,17.0,14,Aston Martin,94.258,0,Las Vegas
12.0,MAG,20,Haas F1 Team,12.0,Finished,1,Finished,0,2024,22,Las Vegas,12.0,20,Haas F1 Team,93.297,0,Las Vegas
13.0,ZHO,24,Kick Sauber,13.0,Finished,1,Finished,0,2024,22,Las Vegas,13.0,24,Kick Sauber,93.566,0,Las Vegas
14.0,COL,43,Williams,20.0,Finished,1,Finished,0,2024,22,Las Vegas,14.0,43,Williams,93.746,0,Las Vegas
15.0,STR,18,Aston Martin,18.0,Finished,1,Finished,0,2024,22,Las Vegas,20.0,18,Aston Martin,94.484,0,Las Vegas
16.0,LAW,30,RB,14.0,Finished,1,Finished,0,2024,22,Las Vegas,15.0,30,RB,94.087,0,Las Vegas
17.0,OCO,31,Alpine,11.0,Lapped,0,Other,0,2024,22,Las Vegas,11.0,31,Alpine,93.221,0,Las Vegas
18.0,BOT,77,Kick Sauber,19.0,Lapped,0,Other,0,2024,22,Las Vegas,19.0,77,Kick Sauber,94.43,0,Las Vegas
19.0,ALB,23,Williams,17.0,Retired,0,Other,0,2024,22,Las Vegas,18.0,23,Williams,94.425,0,Las Vegas
20.0,GAS,10,Alpine,3.0,Retired,0,Other,0,2024,22,Las Vegas,3.0,10,Alpine,92.664,0,Las Vegas
1.0,VER,1,Red Bull Racing,2.0,Finished,1,Finished,0,2024,23,Lusail,1.0,1,Red Bull Racing,80.52,0,Lusail
2.0,LEC,16,Ferrari,5.0,Finished,1,Finished,0,2024,23,Lusail,5.0,16,Ferrari,80.852,0,Lusail
3.0,PIA,81,McLaren,4.0,Finished,1,Finished,0,2024,23,Lusail,4.0,81,McLaren,80.829,0,Lusail
4.0,RUS,63,Mercedes,1.0,Finished,1,Finished,0,2024,23,Lusail,2.0,63,Mercedes,80.575,0,Lusail
5.0,GAS,10,Alpine,11.0,Finished,1,Finished,0,2024,23,Lusail,11.0,10,Alpine,81.437,0,Lusail
6.0,SAI,55,Ferrari,7.0,Finished,1,Finished,0,2024,23,Lusail,7.0,55,Ferrari,81.041,0,Lusail
7.0,ALO,14,Aston Martin,8.0,Finished,1,Finished,0,2024,23,Lusail,8.0,14,Aston Martin,81.208,0,Lusail
8.0,ZHO,24,Kick Sauber,12.0,Finished,1,Finished,0,2024,23,Lusail,12.0,24,Kick Sauber,81.501,0,Lusail
9.0,MAG,20,Haas F1 Team,10.0,Finished,1,Finished,0,2024,23,Lusail,10.0,20,Haas F1 Team,81.387,0,Lusail
10.0,NOR,4,McLaren,3.0,Finished,1,Finished,0,2024,23,Lusail,3.0,4,McLaren,80.772,0,Lusail
11.0,BOT,77,Kick Sauber,13.0,Finished,1,Finished,0,2024,23,Lusail,13.0,77,Kick Sauber,81.731,0,Lusail
12.0,HAM,44,Mercedes,6.0,Finished,1,Finished,0,2024,23,Lusail,6.0,44,Mercedes,81.011,0,Lusail
13.0,TSU,22,RB,14.0,Finished,1,Finished,0,2024,23,Lusail,14.0,22,RB,81.771,0,Lusail
14.0,LAW,30,RB,17.0,Finished,1,Finished,0,2024,23,Lusail,17.0,30,RB,82.411,0,Lusail
15.0,ALB,23,Williams,16.0,Lapped,0,Other,0,2024,23,Lusail,16.0,23,Williams,82.39,0,Lusail
16.0,HUL,27,Haas F1 Team,18.0,Retired,0,Other,0,2024,23,Lusail,18.0,27,Haas F1 Team,82.442,0,Lusail
17.0,PER,11,Red Bull Racing,9.0,Retired,0,Other,0,2024,23,Lusail,9.0,11,Red Bull Racing,81.425,0,Lusail
18.0,STR,18,Aston Martin,15.0,Retired,0,Other,0,2024,23,Lusail,15.0,18,Aston Martin,81.911,0,Lusail
19.0,COL,43,Williams,19.0,Retired,0,Other,0,2024,23,Lusail,19.0,43,Williams,82.594,0,Lusail
20.0,OCO,31,Alpine,20.0,Retired,0,Other,0,2024,23,Lusail,20.0,31,Alpine,82.714,0,Lusail
1.0,NOR,4,McLaren,1.0,Finished,1,Finished,0,2024,24,Yas Island,1.0,4,McLaren,82.595,0,Yas Island
2.0,SAI,55,Ferrari,3.0,Finished,1,Finished,0,2024,24,Yas Island,3.0,55,Ferrari,82.824,0,Yas Island
3.0,LEC,16,Ferrari,19.0,Finished,1,Finished,0,2024,24,Yas Island,14.0,16,Ferrari,83.302,0,Yas Island
4.0,HAM,44,Mercedes,16.0,Finished,1,Finished,0,2024,24,Yas Island,18.0,44,Mercedes,83.887,0,Yas Island
5.0,RUS,63,Mercedes,6.0,Finished,1,Finished,0,2024,24,Yas Island,7.0,63,Mercedes,83.132,0,Yas Island
6.0,VER,1,Red Bull Racing,4.0,Finished,1,Finished,0,2024,24,Yas Island,5.0,1,Red Bull Racing,82.945,0,Yas Island
7.0,GAS,10,Alpine,5.0,Finished,1,Finished,0,2024,24,Yas Island,6.0,10,Alpine,82.984,0,Yas Island
8.0,HUL,27,Haas F1 Team,7.0,Finished,1,Finished,0,2024,24,Yas Island,4.0,27,Haas F1 Team,82.886,0,Yas Island
9.0,ALO,14,Aston Martin,8.0,Finished,1,Finished,0,2024,24,Yas Island,8.0,14,Aston Martin,83.196,0,Yas Island
10.0,PIA,81,McLaren,2.0,Finished,1,Finished,0,2024,24,Yas Island,2.0,81,McLaren,82.804,0,Yas Island
11.0,ALB,23,Williams,18.0,Lapped,0,Other,0,2024,24,Yas Island,16.0,23,Williams,83.821,0,Yas Island
12.0,TSU,22,RB,11.0,Lapped,0,Other,0,2024,24,Yas Island,11.0,22,RB,83.419,0,Yas Island
13.0,ZHO,24,Kick Sauber,15.0,Lapped,0,Other,0,2024,24,Yas Island,17.0,24,Kick Sauber,83.88,0,Yas Island
14.0,STR,18,Aston Martin,13.0,Lapped,0,Other,0,2024,24,Yas Island,13.0,18,Aston Martin,83.729,0,Yas Island
15.0,DOO,61,Alpine,17.0,Lapped,0,Other,0,2024,24,Yas Island,20.0,61,Alpine,84.105,0,Yas Island
16.0,MAG,20,Haas F1 Team,14.0,Lapped,0,Other,0,2024,24,Yas Island,15.0,20,Haas F1 Team,83.632,0,Yas Island
17.0,LAW,30,RB,12.0,Finished,1,Finished,0,2024,24,Yas Island,12.0,30,RB,83.472,0,Yas Island
18.0,BOT,77,Kick Sauber,9.0,Retired,0,Other,0,2024,24,Yas Island,9.0,77,Kick Sauber,83.204,0,Yas Island
19.0,COL,43,Williams,20.0,Retired,0,Other,0,2024,24,Yas Island,19.0,43,Williams,83.912,0,Yas Island
20.0,PER,11,Red Bull Racing,10.0,Retired,0,Other,0,2024,24,Yas Island,10.0,11,Red Bull Racing,83.264,0,Yas Island
1.0,NOR,4,McLaren,1.0,Finished,1,Finished,1,2025,1,Melbourne,1.0,4,McLaren,75.096,0,Melbourne
2.0,VER,1,Red Bull Racing,3.0,Finished,1,Finished,1,2025,1,Melbourne,3.0,1,Red Bull Racing,75.481,0,Melbourne
3.0,RUS,63,Mercedes,4.0,Finished,1,Finished,1,2025,1,Melbourne,4.0,63,Mercedes,75.546,0,Melbourne
4.0,ANT,12,Mercedes,16.0,Finished,1,Finished,1,2025,1,Melbourne,16.0,12,Mercedes,76.525,0,Melbourne
5.0,ALB,23,Williams,6.0,Finished,1,Finished,1,2025,1,Melbourne,6.0,23,Williams,75.737,0,Melbourne
6.0,STR,18,Aston Martin,13.0,Finished,1,Finished,1,2025,1,Melbourne,13.0,18,Aston Martin,76.369,0,Melbourne
7.0,HUL,27,Kick Sauber,17.0,Finished,1,Finished,1,2025,1,Melbourne,17.0,27,Kick Sauber,76.579,0,Melbourne
8.0,LEC,16,Ferrari,7.0,Finished,1,Finished,1,2025,1,Melbourne,7.0,16,Ferrari,75.755,0,Melbourne
9.0,PIA,81,McLaren,2.0,Finished,1,Finished,1,2025,1,Melbourne,2.0,81,McLaren,75.18,0,Melbourne
10.0,HAM,44,Ferrari,8.0,Finished,1,Finished,1,2025,1,Melbourne,8.0,44,Ferrari,75.919,0,Melbourne
11.0,GAS,10,Alpine,9.0,Finished,1,Finished,1,2025,1,Melbourne,9.0,10,Alpine,75.98,0,Melbourne
12.0,TSU,22,Racing Bulls,5.0,Finished,1,Finished,1,2025,1,Melbourne,5.0,22,Racing Bulls,75.67,0,Melbourne
13.0,OCO,31,Haas F1 Team,19.0,Finished,1,Finished,1,2025,1,Melbourne,19.0,31,Haas F1 Team,77.147,0,Melbourne
14.0,BEA,87,Haas F1 Team,20.0,Finished,1,Finished,1,2025,1,Melbourne,20.0,87,Haas F1 Team,,0,Melbourne
15.0,LAW,30,Red Bull Racing,18.0,Retired,0,Other,1,2025,1,Melbourne,18.0,30,Red Bull Racing,77.094,0,Melbourne
16.0,BOR,5,Kick Sauber,15.0,Retired,0,Other,1,2025,1,Melbourne,15.0,5,Kick Sauber,76.516,0,Melbourne
17.0,ALO,14,Aston Martin,12.0,Retired,0,Other,1,2025,1,Melbourne,12.0,14,Aston Martin,76.288,0,Melbourne
18.0,SAI,55,Williams,10.0,Retired,0,Other,1,2025,1,Melbourne,10.0,55,Williams,75.931,0,Melbourne
19.0,DOO,7,Alpine,14.0,Retired,0,Other,1,2025,1,Melbourne,14.0,7,Alpine,76.315,0,Melbourne
20.0,HAD,6,Racing Bulls,11.0,Retired,0,Other,1,2025,1,Melbourne,11.0,6,Racing Bulls,76.175,0,Melbourne
1.0,PIA,81,McLaren,1.0,Finished,1,Finished,0,2025,2,Shanghai,1.0,81,McLaren,90.641,0,Shanghai
2.0,NOR,4,McLaren,3.0,Finished,1,Finished,0,2025,2,Shanghai,3.0,4,McLaren,90.787,0,Shanghai
3.0,RUS,63,Mercedes,2.0,Finished,1,Finished,0,2025,2,Shanghai,2.0,63,Mercedes,90.723,0,Shanghai
4.0,VER,1,Red Bull Racing,4.0,Finished,1,Finished,0,2025,2,Shanghai,4.0,1,Red Bull Racing,90.817,0,Shanghai
5.0,OCO,31,Haas F1 Team,11.0,Finished,1,Finished,0,2025,2,Shanghai,11.0,31,Haas F1 Team,91.625,0,Shanghai
6.0,ANT,12,Mercedes,8.0,Finished,1,Finished,0,2025,2,Shanghai,8.0,12,Mercedes,91.103,0,Shanghai
7.0,ALB,23,Williams,10.0,Finished,1,Finished,0,2025,2,Shanghai,10.0,23,Williams,91.503,0,Shanghai
8.0,BEA,87,Haas F1 Team,17.0,Finished,1,Finished,0,2025,2,Shanghai,17.0,87,Haas F1 Team,92.018,0,Shanghai
9.0,STR,18,Aston Martin,14.0,Finished,1,Finished,0,2025,2,Shanghai,14.0,18,Aston Martin,91.773,0,Shanghai
10.0,SAI,55,Williams,15.0,Finished,1,Finished,0,2025,2,Shanghai,15.0,55,Williams,91.628,0,Shanghai
11.0,HAD,6,Racing Bulls,7.0,Finished,1,Finished,0,2025,2,Shanghai,7.0,6,Racing Bulls,91.079,0,Shanghai
12.0,LAW,30,Red Bull Racing,20.0,Finished,1,Finished,0,2025,2,Shanghai,20.0,30,Red Bull Racing,92.174,0,Shanghai
13.0,DOO,7,Alpine,18.0,Finished,1,Finished,0,2025,2,Shanghai,18.0,7,Alpine,92.092,0,Shanghai
14.0,BOR,5,Kick Sauber,19.0,Lapped,0,Other,0,2025,2,Shanghai,19.0,5,Kick Sauber,92.141,0,Shanghai
15.0,HUL,27,Kick Sauber,12.0,Lapped,0,Other,0,2025,2,Shanghai,12.0,27,Kick Sauber,91.632,0,Shanghai
16.0,TSU,22,Racing Bulls,9.0,Lapped,0,Other,0,2025,2,Shanghai,9.0,22,Racing Bulls,91.238,0,Shanghai
17.0,ALO,14,Aston Martin,13.0,Retired,0,Other,0,2025,2,Shanghai,13.0,14,Aston Martin,91.688,0,Shanghai
18.0,LEC,16,Ferrari,6.0,Disqualified,0,Other,0,2025,2,Shanghai,6.0,16,Ferrari,91.021,0,Shanghai
19.0,HAM,44,Ferrari,5.0,Disqualified,0,Other,0,2025,2,Shanghai,5.0,44,Ferrari,90.927,0,Shanghai
20.0,GAS,10,Alpine,16.0,Disqualified,0,Other,0,2025,2,Shanghai,16.0,10,Alpine,91.992,0,Shanghai
1.0,VER,1,Red Bull Racing,1.0,Finished,1,Finished,0,2025,3,Suzuka,1.0,1,Red Bull Racing,86.983,0,Suzuka
2.0,NOR,4,McLaren,2.0,Finished,1,Finished,0,2025,3,Suzuka,2.0,4,McLaren,86.995,0,Suzuka
3.0,PIA,81,McLaren,3.0,Finished,1,Finished,0,2025,3,Suzuka,3.0,81,McLaren,87.027,0,Suzuka
4.0,LEC,16,Ferrari,4.0,Finished,1,Finished,0,2025,3,Suzuka,4.0,16,Ferrari,87.299,0,Suzuka
5.0,RUS,63,Mercedes,5.0,Finished,1,Finished,0,2025,3,Suzuka,5.0,63,Mercedes,87.318,0,Suzuka
6.0,ANT,12,Mercedes,6.0,Finished,1,Finished,0,2025,3,Suzuka,6.0,12,Mercedes,87.555,0,Suzuka
7.0,HAM,44,Ferrari,8.0,Finished,1,Finished,0,2025,3,Suzuka,8.0,44,Ferrari,87.61,0,Suzuka
8.0,HAD,6,Racing Bulls,7.0,Finished,1,Finished,0,2025,3,Suzuka,7.0,6,Racing Bulls,87.569,0,Suzuka
9.0,ALB,23,Williams,9.0,Finished,1,Finished,0,2025,3,Suzuka,9.0,23,Williams,87.615,0,Suzuka
10.0,BEA,87,Haas F1 Team,10.0,Finished,1,Finished,0,2025,3,Suzuka,10.0,87,Haas F1 Team,87.711,0,Suzuka
11.0,ALO,14,Aston Martin,12.0,Finished,1,Finished,0,2025,3,Suzuka,13.0,14,Aston Martin,87.897,0,Suzuka
12.0,TSU,22,Red Bull Racing,14.0,Finished,1,Finished,0,2025,3,Suzuka,15.0,22,Red Bull Racing,87.967,0,Suzuka
