Position_race,Abbreviation,DriverNumber_race,TeamName_race,GridPosition,Status,IsFinished,RetirementCategory,IsWetRace,Year,Round,Position_quali,BestLap_Sec,IsWetQuali,Circuit,TrackLength_km,Corners,Type,OvertakingDifficulty,PositionDelta,DriverForm,DriverCircuitForm,TeamForm,IsRookieRace,IsNewCircuit
5.0,VET,5,Ferrari,3.0,Finished,1,Finished,1,2018,8,3.0,90.4,1,Le Castellet,5.842,15,Permanent,Difficult,2.0,2.3333333333333335,,2.3333333333333335,0,1
6.0,MAG,20,Haas F1 Team,9.0,Finished,1,Finished,1,2018,8,9.0,91.51,1,Le Castellet,5.842,15,Permanent,Difficult,-3.0,10.666666666666666,,10.666666666666666,0,1
7.0,BOT,77,Mercedes,2.0,Finished,1,Finished,1,2018,8,2.0,90.147,1,Le Castellet,5.842,15,Permanent,Difficult,5.0,3.0,,3.0,0,1
8.0,SAI,55,Alpine,7.0,Finished,1,Finished,1,2018,8,7.0,92.016,1,Le Castellet,5.842,15,Permanent,Difficult,1.0,8.333333333333334,,8.333333333333334,0,1
9.0,HUL,27,Alpine,12.0,Finished,1,Finished,1,2018,8,12.0,92.115,1,Le Castellet,5.842,15,Permanent,Difficult,-3.0,11.666666666666666,,11.666666666666666,0,1
10.0,LEC,16,Kick Sauber,8.0,Finished,1,Finished,1,2018,8,8.0,92.055,1,Le Castellet,5.842,15,Permanent,Difficult,2.0,12.666666666666666,,12.666666666666666,0,1
11.0,GRO,8,Haas F1 Team,10.0,+1 Lap,0,Other,1,2018,8,10.0,91.472,1,Le Castellet,5.842,15,Permanent,Difficult,1.0,15.0,,15.0,0,1
12.0,VAN,2,McLaren,17.0,+1 Lap,0,Other,1,2018,8,18.0,93.162,1,Le Castellet,5.842,15,Permanent,Difficult,-5.0,15.0,,15.0,0,1
13.0,ERI,9,Kick Sauber,15.0,+1 Lap,0,Other,1,2018,8,15.0,92.804,1,Le Castellet,5.842,15,Permanent,Difficult,-2.0,13.0,,13.0,0,1
14.0,HAR,28,Racing Bulls,20.0,+1 Lap,0,Other,1,2018,8,17.0,93.025,1,Le Castellet,5.842,15,Permanent,Difficult,-6.0,16.666666666666668,,16.666666666666668,0,1
15.0,SIR,35,Williams,18.0,+1 Lap,0,Other,1,2018,8,19.0,93.636,1,Le Castellet,5.842,15,Permanent,Difficult,-3.0,15.666666666666666,,15.666666666666666,0,1
16.0,ALO,14,McLaren,16.0,Wheel,0,Other,1,2018,8,16.0,92.976,1,Le Castellet,5.842,15,Permanent,Difficult,0.0,15.333333333333334,,15.333333333333334,0,1
17.0,STR,18,Williams,19.0,Puncture,0,Other,1,2018,8,20.0,93.729,1,Le Castellet,5.842,15,Permanent,Difficult,-2.0,16.0,,16.0,0,1
18.0,PER,11,Aston Martin,13.0,Engine,0,Mechanical,1,2018,8,13.0,92.454,1,Le Castellet,5.842,15,Permanent,Difficult,5.0,11.666666666666666,,11.666666666666666,0,1
19.0,OCO,31,Aston Martin,11.0,Collision,0,Other,1,2018,8,11.0,92.075,1,Le Castellet,5.842,15,Permanent,Difficult,8.0,10.333333333333334,,10.333333333333334,0,1
20.0,GAS,10,Racing Bulls,14.0,Collision,0,Other,1,2018,8,14.0,92.447,1,Le Castellet,5.842,15,Permanent,Difficult,6.0,12.333333333333334,,12.333333333333334,0,1
1.0,VER,33,Red Bull Racing,4.0,Finished,1,Finished,0,2018,9,5.0,63.84,1,Spielberg,4.318,10,Permanent,Extremely Easy,-3.0,4.666666666666667,,4.666666666666667,0,1
2.0,RAI,7,Ferrari,3.0,Finished,1,Finished,0,2018,9,4.0,63.66,1,Spielberg,4.318,10,Permanent,Extremely Easy,-1.0,4.333333333333333,,4.333333333333333,0,1
3.0,VET,5,Ferrari,6.0,Finished,1,Finished,0,2018,9,3.0,63.464,1,Spielberg,4.318,10,Permanent,Extremely Easy,-3.0,2.6666666666666665,,2.6666666666666665,0,1
4.0,GRO,8,Haas F1 Team,5.0,+1 Lap,0,Other,0,2018,9,6.0,63.892,1,Spielberg,4.318,10,Permanent,Extremely Easy,-1.0,12.666666666666666,,12.666666666666666,0,1
5.0,MAG,20,Haas F1 Team,8.0,+1 Lap,0,Other,0,2018,9,8.0,64.051,1,Spielberg,4.318,10,Permanent,Extremely Easy,-3.0,10.666666666666666,,10.666666666666666,0,1
6.0,OCO,31,Aston Martin,11.0,+1 Lap,0,Other,0,2018,9,11.0,64.845,1,Spielberg,4.318,10,Permanent,Extremely Easy,-5.0,11.333333333333334,,11.333333333333334,0,1
7.0,PER,11,Aston Martin,16.0,+1 Lap,0,Other,0,2018,9,17.0,65.279,1,Spielberg,4.318,10,Permanent,Extremely Easy,-9.0,14.666666666666666,,14.666666666666666,0,1
8.0,ALO,14,McLaren,13.0,+1 Lap,0,Other,0,2018,9,14.0,64.965,1,Spielberg,4.318,10,Permanent,Extremely Easy,-5.0,18.0,,18.0,0,1
9.0,LEC,16,Kick Sauber,18.0,+1 Lap,0,Other,0,2018,9,13.0,64.967,1,Spielberg,4.318,10,Permanent,Extremely Easy,-9.0,12.666666666666666,,12.666666666666666,0,1
10.0,ERI,9,Kick Sauber,20.0,+1 Lap,0,Other,0,2018,9,20.0,65.479,1,Spielberg,4.318,10,Permanent,Extremely Easy,-10.0,13.0,,13.0,0,1
11.0,GAS,10,Racing Bulls,12.0,+1 Lap,0,Other,0,2018,9,12.0,64.874,1,Spielberg,4.318,10,Permanent,Extremely Easy,-1.0,12.666666666666666,,12.666666666666666,0,1
12.0,SAI,55,Alpine,9.0,+1 Lap,0,Other,0,2018,9,9.0,64.561,1,Spielberg,4.318,10,Permanent,Extremely Easy,3.0,8.666666666666666,,8.666666666666666,0,1
13.0,SIR,35,Williams,17.0,+2 Laps,0,Other,0,2018,9,18.0,65.322,1,Spielberg,4.318,10,Permanent,Extremely Easy,-4.0,16.0,,16.0,0,1
14.0,STR,18,Williams,14.0,+2 Laps,0,Other,0,2018,9,15.0,65.264,1,Spielberg,4.318,10,Permanent,Extremely Easy,0.0,18.0,,18.0,0,1
15.0,VAN,2,McLaren,15.0,Collision damage,0,Other,0,2018,9,16.0,65.271,1,Spielberg,4.318,10,Permanent,Extremely Easy,0.0,14.0,,14.0,0,1
16.0,HAM,44,Mercedes,2.0,Fuel pressure,0,Other,0,2018,9,2.0,63.149,1,Spielberg,4.318,10,Permanent,Extremely Easy,14.0,3.0,,3.0,0,1
17.0,HAR,28,Racing Bulls,19.0,Hydraulics,0,Other,0,2018,9,19.0,65.366,1,Spielberg,4.318,10,Permanent,Extremely Easy,-2.0,17.333333333333332,,17.333333333333332,0,1
18.0,RIC,3,Red Bull Racing,7.0,Exhaust,0,Other,0,2018,9,7.0,63.996,1,Spielberg,4.318,10,Permanent,Extremely Easy,11.0,3.0,,3.0,0,1
19.0,BOT,77,Mercedes,1.0,Hydraulics,0,Other,0,2018,9,1.0,63.13,1,Spielberg,4.318,10,Permanent,Extremely Easy,18.0,4.666666666666667,,4.666666666666667,0,1
20.0,HUL,27,Alpine,10.0,Engine,0,Mechanical,0,2018,9,10.0,64.676,1,Spielberg,4.318,10,Permanent,Extremely Easy,10.0,8.0,,8.0,0,1
1.0,VET,5,Ferrari,2.0,Finished,1,Finished,0,2018,10,2.0,85.936,0,Silverstone,5.891,18,Permanent,Moderate,-1.0,3.0,,3.0,0,1
2.0,HAM,44,Mercedes,1.0,Finished,1,Finished,0,2018,10,1.0,85.892,0,Silverstone,5.891,18,Permanent,Moderate,1.0,7.333333333333333,,7.333333333333333,0,1
3.0,RAI,7,Ferrari,3.0,Finished,1,Finished,0,2018,10,3.0,85.99,0,Silverstone,5.891,18,Permanent,Moderate,0.0,3.6666666666666665,,3.6666666666666665,0,1
4.0,BOT,77,Mercedes,4.0,Finished,1,Finished,0,2018,10,4.0,86.217,0,Silverstone,5.891,18,Permanent,Moderate,0.0,9.333333333333334,,9.333333333333334,0,1
5.0,RIC,3,Red Bull Racing,6.0,Finished,1,Finished,0,2018,10,6.0,87.099,0,Silverstone,5.891,18,Permanent,Moderate,-1.0,8.666666666666666,,8.666666666666666,0,1
6.0,HUL,27,Alpine,11.0,Finished,1,Finished,0,2018,10,11.0,87.901,0,Silverstone,5.891,18,Permanent,Moderate,-5.0,12.0,,12.0,0,1
7.0,OCO,31,Aston Martin,10.0,Finished,1,Finished,0,2018,10,10.0,87.843,0,Silverstone,5.891,18,Permanent,Moderate,-3.0,11.333333333333334,,11.333333333333334,0,1
8.0,ALO,14,McLaren,13.0,Finished,1,Finished,0,2018,10,13.0,88.139,0,Silverstone,5.891,18,Permanent,Moderate,-5.0,14.0,,14.0,0,1
9.0,MAG,20,Haas F1 Team,7.0,Finished,1,Finished,0,2018,10,7.0,87.244,0,Silverstone,5.891,18,Permanent,Moderate,2.0,8.0,,8.0,0,1
10.0,PER,11,Aston Martin,12.0,Finished,1,Finished,0,2018,10,12.0,87.928,0,Silverstone,5.891,18,Permanent,Moderate,-2.0,13.0,,13.0,0,1
11.0,VAN,2,McLaren,17.0,Finished,1,Finished,0,2018,10,17.0,89.096,0,Silverstone,5.891,18,Permanent,Moderate,-6.0,14.333333333333334,,14.333333333333334,0,1
12.0,STR,18,Williams,19.0,Finished,1,Finished,0,2018,10,19.0,84.0575,0,Silverstone,5.891,18,Permanent,Moderate,-7.0,17.0,,17.0,0,1
13.0,GAS,10,Racing Bulls,14.0,Finished,1,Finished,0,2018,10,14.0,88.343,0,Silverstone,5.891,18,Permanent,Moderate,-1.0,14.0,,14.0,0,1
14.0,SIR,35,Williams,18.0,Finished,1,Finished,0,2018,10,18.0,89.252,0,Silverstone,5.891,18,Permanent,Moderate,-4.0,15.0,,15.0,0,1
15.0,VER,33,Red Bull Racing,5.0,Brakes,0,Other,0,2018,10,5.0,86.602,0,Silverstone,5.891,18,Permanent,Moderate,10.0,2.0,,2.0,0,1
16.0,GRO,8,Haas F1 Team,8.0,Collision,0,Other,0,2018,10,8.0,87.455,0,Silverstone,5.891,18,Permanent,Moderate,8.0,9.0,,9.0,0,1
17.0,SAI,55,Alpine,16.0,Collision,0,Other,0,2018,10,16.0,88.456,0,Silverstone,5.891,18,Permanent,Moderate,1.0,9.333333333333334,,9.333333333333334,0,1
18.0,ERI,9,Kick Sauber,15.0,Accident,0,Crash,0,2018,10,15.0,88.249,0,Silverstone,5.891,18,Permanent,Moderate,3.0,12.666666666666666,,12.666666666666666,0,1
19.0,LEC,16,Kick Sauber,9.0,Tyre,0,Other,0,2018,10,9.0,87.79,0,Silverstone,5.891,18,Permanent,Moderate,10.0,9.666666666666666,,9.666666666666666,0,1
20.0,HAR,28,Racing Bulls,21.0,Power Unit,0,Other,0,2018,10,20.0,84.0575,0,Silverstone,5.891,18,Permanent,Moderate,-1.0,16.666666666666668,,16.666666666666668,0,1
1.0,HAM,44,Mercedes,14.0,Finished,1,Finished,1,2018,11,14.0,73.012,0,Hockenheim,4.574,17,Permanent,Moderate,-13.0,6.333333333333333,,6.333333333333333,0,1
2.0,BOT,77,Mercedes,2.0,Finished,1,Finished,1,2018,11,2.0,71.416,0,Hockenheim,4.574,17,Permanent,Moderate,0.0,10.0,,10.0,0,1
3.0,RAI,7,Ferrari,3.0,Finished,1,Finished,1,2018,11,3.0,71.547,0,Hockenheim,4.574,17,Permanent,Moderate,0.0,2.6666666666666665,,2.6666666666666665,0,1
4.0,VER,33,Red Bull Racing,4.0,Finished,1,Finished,1,2018,11,4.0,71.822,0,Hockenheim,4.574,17,Permanent,Moderate,0.0,6.0,,6.0,0,1
5.0,HUL,27,Alpine,7.0,Finished,1,Finished,1,2018,11,7.0,72.56,0,Hockenheim,4.574,17,Permanent,Moderate,-2.0,11.666666666666666,,11.666666666666666,0,1
6.0,GRO,8,Haas F1 Team,6.0,Finished,1,Finished,1,2018,11,6.0,72.544,0,Hockenheim,4.574,17,Permanent,Moderate,0.0,10.333333333333334,,10.333333333333334,0,1
7.0,PER,11,Aston Martin,10.0,Finished,1,Finished,1,2018,11,10.0,72.774,0,Hockenheim,4.574,17,Permanent,Moderate,-3.0,11.666666666666666,,11.666666666666666,0,1
8.0,OCO,31,Aston Martin,15.0,Finished,1,Finished,1,2018,11,16.0,73.72,0,Hockenheim,4.574,17,Permanent,Moderate,-7.0,10.666666666666666,,10.666666666666666,0,1
9.0,ERI,9,Kick Sauber,13.0,Finished,1,Finished,1,2018,11,13.0,73.562,0,Hockenheim,4.574,17,Permanent,Moderate,-4.0,13.666666666666666,,13.666666666666666,0,1
10.0,HAR,28,Racing Bulls,17.0,Finished,1,Finished,1,2018,11,18.0,74.045,0,Hockenheim,4.574,17,Permanent,Moderate,-7.0,17.0,,17.0,0,1
11.0,MAG,20,Haas F1 Team,5.0,Finished,1,Finished,1,2018,11,5.0,72.2,0,Hockenheim,4.574,17,Permanent,Moderate,6.0,6.666666666666667,,6.666666666666667,0,1
12.0,SAI,55,Alpine,8.0,Finished,1,Finished,1,2018,11,8.0,72.692,0,Hockenheim,4.574,17,Permanent,Moderate,4.0,12.333333333333334,,12.333333333333334,0,1
13.0,VAN,2,McLaren,19.0,Finished,1,Finished,1,2018,11,20.0,74.401,0,Hockenheim,4.574,17,Permanent,Moderate,-6.0,12.666666666666666,,12.666666666666666,0,1
14.0,GAS,10,Racing Bulls,16.0,+1 Lap,0,Other,1,2018,11,17.0,73.749,0,Hockenheim,4.574,17,Permanent,Moderate,-2.0,14.666666666666666,,14.666666666666666,0,1
15.0,LEC,16,Kick Sauber,9.0,+1 Lap,0,Other,1,2018,11,9.0,72.717,0,Hockenheim,4.574,17,Permanent,Moderate,6.0,12.666666666666666,,12.666666666666666,0,1
16.0,ALO,14,McLaren,11.0,Retired,0,Other,1,2018,11,11.0,73.614,0,Hockenheim,4.574,17,Permanent,Moderate,5.0,10.666666666666666,,10.666666666666666,0,1
17.0,STR,18,Williams,18.0,Engine,0,Mechanical,1,2018,11,19.0,74.206,0,Hockenheim,4.574,17,Permanent,Moderate,-1.0,14.333333333333334,,14.333333333333334,0,1
18.0,VET,5,Ferrari,1.0,Accident,0,Crash,1,2018,11,1.0,71.212,0,Hockenheim,4.574,17,Permanent,Moderate,17.0,3.0,,3.0,0,1
19.0,SIR,35,Williams,12.0,Engine,0,Mechanical,1,2018,11,12.0,73.702,0,Hockenheim,4.574,17,Permanent,Moderate,7.0,14.0,,14.0,0,1
20.0,RIC,3,Red Bull Racing,20.0,Engine,0,Mechanical,1,2018,11,15.0,73.318,0,Hockenheim,4.574,17,Permanent,Moderate,0.0,9.0,,9.0,0,1
1.0,HAM,44,Mercedes,1.0,Finished,1,Finished,0,2018,12,1.0,77.419,1,Budapest,4.381,14,Permanent,Difficult,0.0,6.333333333333333,,6.333333333333333,0,1
2.0,VET,5,Ferrari,4.0,Finished,1,Finished,0,2018,12,4.0,76.666,1,Budapest,4.381,14,Permanent,Difficult,-2.0,7.333333333333333,,7.333333333333333,0,1
3.0,RAI,7,Ferrari,3.0,Finished,1,Finished,0,2018,12,3.0,77.526,1,Budapest,4.381,14,Permanent,Difficult,0.0,2.6666666666666665,,2.6666666666666665,0,1
4.0,RIC,3,Red Bull Racing,12.0,Finished,1,Finished,0,2018,12,12.0,78.54,1,Budapest,4.381,14,Permanent,Difficult,-8.0,14.333333333333334,,14.333333333333334,0,1
5.0,BOT,77,Mercedes,2.0,Finished,1,Finished,0,2018,12,2.0,77.123,1,Budapest,4.381,14,Permanent,Difficult,3.0,8.333333333333334,,8.333333333333334,0,1
6.0,GAS,10,Racing Bulls,6.0,Finished,1,Finished,0,2018,12,6.0,78.577,1,Budapest,4.381,14,Permanent,Difficult,0.0,12.666666666666666,,12.666666666666666,0,1
7.0,MAG,20,Haas F1 Team,9.0,+1 Lap,0,Other,0,2018,12,9.0,78.314,1,Budapest,4.381,14,Permanent,Difficult,-2.0,8.333333333333334,,8.333333333333334,0,1
8.0,ALO,14,McLaren,11.0,+1 Lap,0,Other,0,2018,12,11.0,78.208,1,Budapest,4.381,14,Permanent,Difficult,-3.0,10.666666666666666,,10.666666666666666,0,1
9.0,SAI,55,Alpine,5.0,+1 Lap,0,Other,0,2018,12,5.0,77.829,1,Budapest,4.381,14,Permanent,Difficult,4.0,13.666666666666666,,13.666666666666666,0,1
10.0,GRO,8,Haas F1 Team,10.0,+1 Lap,0,Other,0,2018,12,10.0,77.901,1,Budapest,4.381,14,Permanent,Difficult,0.0,8.666666666666666,,8.666666666666666,0,1
11.0,HAR,28,Racing Bulls,8.0,+1 Lap,0,Other,0,2018,12,8.0,78.429,1,Budapest,4.381,14,Permanent,Difficult,3.0,15.666666666666666,,15.666666666666666,0,1
12.0,HUL,27,Alpine,13.0,+1 Lap,0,Other,0,2018,12,13.0,77.905,1,Budapest,4.381,14,Permanent,Difficult,-1.0,10.333333333333334,,10.333333333333334,0,1
13.0,OCO,31,Aston Martin,18.0,+1 Lap,0,Other,0,2018,12,18.0,79.142,1,Budapest,4.381,14,Permanent,Difficult,-5.0,7.0,,7.0,0,1
14.0,PER,11,Aston Martin,19.0,+1 Lap,0,Other,0,2018,12,19.0,79.2,1,Budapest,4.381,14,Permanent,Difficult,-5.0,8.0,,8.0,0,1
15.0,ERI,9,Kick Sauber,14.0,+2 Laps,0,Other,0,2018,12,14.0,78.641,1,Budapest,4.381,14,Permanent,Difficult,1.0,12.333333333333334,,12.333333333333334,0,1
16.0,SIR,35,Williams,20.0,+2 Laps,0,Other,0,2018,12,20.0,79.301,1,Budapest,4.381,14,Permanent,Difficult,-4.0,15.333333333333334,,15.333333333333334,0,1
17.0,STR,18,Williams,15.0,+2 Laps,0,Other,0,2018,12,15.0,78.56,1,Budapest,4.381,14,Permanent,Difficult,2.0,14.333333333333334,,14.333333333333334,0,1
18.0,VAN,2,McLaren,16.0,Gearbox,0,Mechanical,0,2018,12,16.0,78.782,1,Budapest,4.381,14,Permanent,Difficult,2.0,13.0,,13.0,0,1
19.0,VER,33,Red Bull Racing,7.0,Power loss,0,Other,0,2018,12,7.0,76.94,1,Budapest,4.381,14,Permanent,Difficult,12.0,6.666666666666667,,6.666666666666667,0,1
20.0,LEC,16,Kick Sauber,17.0,Suspension,0,Other,0,2018,12,17.0,78.817,1,Budapest,4.381,14,Permanent,Difficult,3.0,14.333333333333334,,14.333333333333334,0,1
1.0,VET,5,Ferrari,2.0,Finished,1,Finished,0,2018,13,2.0,101.501,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,-1.0,7.0,,7.0,0,1
2.0,HAM,44,Mercedes,1.0,Finished,1,Finished,0,2018,13,1.0,101.553,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,1.0,1.3333333333333333,,1.3333333333333333,0,1
3.0,VER,33,Red Bull Racing,7.0,Finished,1,Finished,0,2018,13,7.0,102.554,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,-4.0,12.666666666666666,,12.666666666666666,0,1
4.0,BOT,77,Mercedes,19.0,Finished,1,Finished,0,2018,13,10.0,102.191,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,-15.0,3.6666666666666665,,3.6666666666666665,0,1
5.0,PER,11,Aston Martin,4.0,Finished,1,Finished,0,2018,13,4.0,103.014,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,1.0,10.333333333333334,,10.333333333333334,0,1
6.0,OCO,31,Aston Martin,3.0,Finished,1,Finished,0,2018,13,3.0,103.302,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,3.0,9.333333333333334,,9.333333333333334,0,1
7.0,GRO,8,Haas F1 Team,5.0,Finished,1,Finished,0,2018,13,5.0,103.042,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,2.0,10.666666666666666,,10.666666666666666,0,1
8.0,MAG,20,Haas F1 Team,9.0,Finished,1,Finished,0,2018,13,9.0,103.32,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,-1.0,9.0,,9.0,0,1
9.0,GAS,10,Racing Bulls,10.0,Finished,1,Finished,0,2018,13,11.0,103.844,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,-1.0,11.0,,11.0,0,1
10.0,ERI,9,Kick Sauber,13.0,+1 Lap,0,Other,0,2018,13,14.0,103.846,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,-3.0,14.0,,14.0,0,1
11.0,SAI,55,Alpine,14.0,+1 Lap,0,Other,0,2018,13,16.0,104.489,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,-3.0,12.666666666666666,,12.666666666666666,0,1
12.0,SIR,35,Williams,16.0,+1 Lap,0,Other,0,2018,13,18.0,104.998,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,-4.0,16.333333333333332,,16.333333333333332,0,1
13.0,STR,18,Williams,17.0,+1 Lap,0,Other,0,2018,13,19.0,105.134,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,-4.0,15.333333333333334,,15.333333333333334,0,1
14.0,HAR,28,Racing Bulls,11.0,+1 Lap,0,Other,0,2018,13,12.0,103.865,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,3.0,13.666666666666666,,13.666666666666666,0,1
15.0,VAN,2,McLaren,18.0,+1 Lap,0,Other,0,2018,13,20.0,105.307,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,-3.0,14.0,,14.0,0,1
16.0,RIC,3,Red Bull Racing,8.0,Retired,0,Other,0,2018,13,8.0,103.126,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,8.0,9.666666666666666,,9.666666666666666,0,1
17.0,RAI,7,Ferrari,6.0,Brakes,0,Other,0,2018,13,6.0,101.533,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,11.0,3.0,,3.0,0,1
18.0,LEC,16,Kick Sauber,12.0,Accident,0,Crash,0,2018,13,13.0,103.654,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,6.0,18.0,,18.0,0,1
19.0,ALO,14,McLaren,15.0,Accident,0,Crash,0,2018,13,17.0,104.917,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,4.0,10.666666666666666,,10.666666666666666,0,1
20.0,HUL,27,Alpine,20.0,Accident,0,Crash,0,2018,13,15.0,104.145,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,0.0,7.666666666666667,,7.666666666666667,0,1
1.0,HAM,44,Mercedes,3.0,Finished,1,Finished,1,2018,14,3.0,79.294,1,Monza,5.793,11,Permanent,Extremely Easy,-2.0,1.3333333333333333,,1.3333333333333333,0,1
2.0,RAI,7,Ferrari,1.0,Finished,1,Finished,1,2018,14,1.0,79.119,1,Monza,5.793,11,Permanent,Extremely Easy,1.0,7.666666666666667,,7.666666666666667,0,1
3.0,BOT,77,Mercedes,4.0,Finished,1,Finished,1,2018,14,4.0,79.656,1,Monza,5.793,11,Permanent,Extremely Easy,-1.0,3.6666666666666665,,3.6666666666666665,0,1
4.0,VET,5,Ferrari,2.0,Finished,1,Finished,1,2018,14,2.0,79.28,1,Monza,5.793,11,Permanent,Extremely Easy,2.0,7.0,,7.0,0,1
5.0,VER,33,Red Bull Racing,5.0,Finished,1,Finished,1,2018,14,5.0,80.333,1,Monza,5.793,11,Permanent,Extremely Easy,0.0,8.666666666666666,,8.666666666666666,0,1
6.0,OCO,31,Aston Martin,8.0,Finished,1,Finished,1,2018,14,8.0,81.099,1,Monza,5.793,11,Permanent,Extremely Easy,-2.0,9.0,,9.0,0,1
7.0,PER,11,Aston Martin,14.0,Finished,1,Finished,1,2018,14,16.0,81.888,1,Monza,5.793,11,Permanent,Extremely Easy,-7.0,8.666666666666666,,8.666666666666666,0,1
8.0,SAI,55,Alpine,7.0,Finished,1,Finished,1,2018,14,7.0,81.041,1,Monza,5.793,11,Permanent,Extremely Easy,1.0,10.666666666666666,,10.666666666666666,0,1
9.0,STR,18,Williams,10.0,+1 Lap,0,Other,1,2018,14,10.0,81.494,1,Monza,5.793,11,Permanent,Extremely Easy,-1.0,15.666666666666666,,15.666666666666666,0,1
10.0,SIR,35,Williams,12.0,+1 Lap,0,Other,1,2018,14,12.0,81.732,1,Monza,5.793,11,Permanent,Extremely Easy,-2.0,15.666666666666666,,15.666666666666666,0,1
11.0,LEC,16,Kick Sauber,15.0,+1 Lap,0,Other,1,2018,14,17.0,81.889,1,Monza,5.793,11,Permanent,Extremely Easy,-4.0,17.666666666666668,,17.666666666666668,0,1
12.0,VAN,2,McLaren,17.0,+1 Lap,0,Other,1,2018,14,20.0,82.085,1,Monza,5.793,11,Permanent,Extremely Easy,-5.0,15.333333333333334,,15.333333333333334,0,1
13.0,HUL,27,Alpine,20.0,+1 Lap,0,Other,1,2018,14,14.0,81.801,1,Monza,5.793,11,Permanent,Extremely Easy,-7.0,12.333333333333334,,12.333333333333334,0,1
14.0,GAS,10,Racing Bulls,9.0,+1 Lap,0,Other,1,2018,14,9.0,81.35,1,Monza,5.793,11,Permanent,Extremely Easy,5.0,9.666666666666666,,9.666666666666666,0,1
15.0,ERI,9,Kick Sauber,18.0,+1 Lap,0,Other,1,2018,14,19.0,82.048,1,Monza,5.793,11,Permanent,Extremely Easy,-3.0,11.333333333333334,,11.333333333333334,0,1
16.0,MAG,20,Haas F1 Team,11.0,+1 Lap,0,Other,1,2018,14,11.0,81.669,1,Monza,5.793,11,Permanent,Extremely Easy,5.0,8.666666666666666,,8.666666666666666,0,1
17.0,RIC,3,Red Bull Racing,19.0,Engine,0,Mechanical,1,2018,14,15.0,81.28,1,Monza,5.793,11,Permanent,Extremely Easy,-2.0,13.333333333333334,,13.333333333333334,0,1
18.0,ALO,14,McLaren,13.0,Engine,0,Mechanical,1,2018,14,13.0,81.85,1,Monza,5.793,11,Permanent,Extremely Easy,5.0,14.333333333333334,,14.333333333333334,0,1
19.0,HAR,28,Racing Bulls,16.0,Brakes,0,Other,1,2018,14,18.0,81.934,1,Monza,5.793,11,Permanent,Extremely Easy,3.0,11.666666666666666,,11.666666666666666,0,1
20.0,GRO,8,Haas F1 Team,6.0,Disqualified,0,Other,1,2018,14,6.0,80.936,1,Monza,5.793,11,Permanent,Extremely Easy,14.0,7.666666666666667,,7.666666666666667,0,1
1.0,HAM,44,Mercedes,1.0,Finished,1,Finished,0,2018,15,1.0,96.015,0,Singapore,5.063,23,Street,Extremely Difficult,0.0,1.3333333333333333,,1.3333333333333333,0,1
2.0,VER,33,Red Bull Racing,2.0,Finished,1,Finished,0,2018,15,2.0,96.334,0,Singapore,5.063,23,Street,Extremely Difficult,0.0,9.0,,9.0,0,1
3.0,VET,5,Ferrari,3.0,Finished,1,Finished,0,2018,15,3.0,96.628,0,Singapore,5.063,23,Street,Extremely Difficult,0.0,2.3333333333333335,,2.3333333333333335,0,1
4.0,BOT,77,Mercedes,4.0,Finished,1,Finished,0,2018,15,4.0,96.702,0,Singapore,5.063,23,Street,Extremely Difficult,0.0,4.0,,4.0,0,1
5.0,RAI,7,Ferrari,5.0,Finished,1,Finished,0,2018,15,5.0,96.794,0,Singapore,5.063,23,Street,Extremely Difficult,0.0,7.333333333333333,,7.333333333333333,0,1
6.0,RIC,3,Red Bull Racing,6.0,Finished,1,Finished,0,2018,15,6.0,96.996,0,Singapore,5.063,23,Street,Extremely Difficult,0.0,12.333333333333334,,12.333333333333334,0,1
7.0,ALO,14,McLaren,11.0,Finished,1,Finished,0,2018,15,11.0,98.641,0,Singapore,5.063,23,Street,Extremely Difficult,-4.0,15.0,,15.0,0,1
8.0,SAI,55,Alpine,12.0,+1 Lap,0,Other,0,2018,15,12.0,98.716,0,Singapore,5.063,23,Street,Extremely Difficult,-4.0,9.333333333333334,,9.333333333333334,0,1
9.0,LEC,16,Kick Sauber,13.0,+1 Lap,0,Other,0,2018,15,13.0,98.747,0,Singapore,5.063,23,Street,Extremely Difficult,-4.0,16.333333333333332,,16.333333333333332,0,1
